Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
2,30-11-18 18:55,30-11-18 19:25,30.45491,-91.166061,30.45491,-91.166061,0,Accident on Edgewood Dr at 22nd St.,740,N 22nd St,R,Baton Rouge,East Baton Rouge,LA,70802-3316,US,US/Central,KBTR,30-11-18 18:53,70,nan,81,29.82,10,SSE,15,0,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3,19-11-19 11:11,19-11-19 12:10,34.813622,-82.336555,34.813622,-82.336555,0,Accident on I-85 Southbound at US-276 Laurens Rd.,nan,I-85 S,R,Greenville,Greenville,SC,29607,US,US/Eastern,KGMU,19-11-19 11:18,52,52,77,28.73,10,ESE,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,20-06-19 16:31,20-06-19 17:30,38.398527,-109.449418,38.409394,-109.445822,0.776,At Kens Lk - Accident. Lane closed.,nan,S Highway 191,R,Monticello,San Juan,UT,84535,US,US/Mountain,K4BL,20-06-19 16:35,87,87,10,24.1,10,SSW,26,nan,Partly Cloudy / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,03-04-20 11:55,03-04-20 12:40,39.79843,-84.2259,39.79843,-84.2259,0,At Philadelphia Dr - Accident.,475,W Siebenthaler Ave,R,Dayton,Montgomery,OH,45405-2249,US,US/Eastern,KDAY,03-04-20 11:56,61,61,36,29.03,10,CALM,0,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,13-06-20 16:58,13-06-20 17:48,35.23283,-80.8077,35.23283,-80.8077,0,At Parkwood Ave/Lola Ave - Accident.,2298,The Plaza,R,Charlotte,Mecklenburg,NC,28205,US,US/Eastern,KCLT,13-06-20 16:52,83,83,37,29.31,10,ENE,7,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
3,30-04-20 10:06,30-04-20 10:21,37.56559,-77.48245,37.569,-77.47877,0.31,Between Grove Ave and US-33/US-250/Broad St - Accident. Two lanes blocked.,nan,I-195 N,R,Richmond,Richmond City,VA,23221,US,US/Eastern,KRIC,30-04-20 10:09,59,59,93,29.61,4,W,9,0.09,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,27-11-20 14:12,27-11-20 14:56,34.15398,-118.273659,34.15398,-118.273659,0,Lane blocked due to accident on CA-134 Westbound at Exit 6 Doran St.,nan,CA-134 E,R,Glendale,Los Angeles,CA,91203,US,US/Pacific,KBUR,27-11-20 13:53,67,67,21,29.3,10,S,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,14-11-18 14:10,14-11-18 14:40,40.075684,-83.135773,40.075684,-83.135773,0,Two lanes blocked due to accident on I-270 Outerbelt Southbound at Exit 15 Tuttle Crossing Blvd.,nan,Outerbelt S,R,Dublin,Franklin,OH,43016,US,US/Eastern,KOSU,14-11-18 13:53,30.9,23.5,57,30.54,10,NE,8.1,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,29-09-18 21:59,29-09-18 22:28,32.66577,-97.34473,32.66651,-97.348032,0.199,Between 436a and I-20/I-820 - Accident.,nan,I-820 W,R,Fort Worth,Tarrant,TX,76115,US,US/Central,KFWS,29-09-18 21:55,71.8,nan,91,30.12,5,SE,5.8,nan,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,08-05-18 11:21,08-05-18 11:51,35.7822,-78.678841,35.7822,-78.678841,0,Accident on Western Blvd at Dan Allen Dr.,3098,Western Blvd,R,Raleigh,Wake,NC,27606-2040,US,US/Eastern,KRDU,08-05-18 10:51,69.1,nan,61,30.16,10,NE,13.8,nan,Scattered Clouds,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
3,04-07-16 19:31,04-07-16 20:26,40.543259,-74.502724,40.543259,-74.502724,0,Right lane blocked due to accident on I-287 Northbound at Exit 9 County Hwy-622 River Rd.,nan,I-287 S,R,Piscataway,Middlesex,NJ,8854,US,US/Eastern,KSMQ,04-07-16 19:27,69.1,nan,84,29.96,1.8,South,4.6,0.03,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,19-09-18 8:50,19-09-18 9:19,35.694584,-78.561996,35.694584,-78.561996,0,Accident on Greenfield Pkwy at Butterball Ln.,500,N Greenfield Pkwy,R,Garner,Wake,NC,27529-6945,US,US/Eastern,KRDU,19-09-18 8:51,73,nan,81,29.96,10,Calm,nan,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,01-06-19 22:25,01-06-19 23:26,32.124775,-81.387009,32.124775,-81.387009,0,Right lane blocked due to accident on I-16 Westbound at Exit 148 Old River Rd.,nan,GA-404 W,R,Bloomingdale,Effingham,GA,31302,US,US/Eastern,KSAV,01-06-19 22:53,78,78,74,29.81,10,S,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3,13-12-18 15:37,13-12-18 16:06,37.562725,-122.037474,37.562725,-122.037474,0,At CA-84/Decoto Rd - Accident. Lane blocked.,nan,I-880 N,R,Newark,Alameda,CA,94560,US,US/Pacific,KPAO,13-12-18 16:47,57.2,nan,72,30.16,10,NNW,11.5,nan,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,18-04-18 17:59,18-04-18 18:28,43.367146,-88.296867,nan,nan,1.389999986,Accident on entry ramp to I-41 Southbound from County Road K Eastbound.,nan,US-41 S,R,Hartford,Washington,WI,53027,US,US/Central,KETB,18-04-18 17:55,32,25.6,100,29.88,0.5,North,6.9,0.03,Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,03-09-18 15:23,03-09-18 16:07,26.492907,-81.794296,26.492907,-81.794296,0,Right lane blocked due to accident on County Hwy-840 Alico Rd Westbound at I-75 Exit 128.,nan,Alico Rd,R,Fort Myers,Lee,FL,33913,US,US/Eastern,KRSW,03-09-18 14:55,75.9,nan,91,29.95,9,East,20.7,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,29-05-18 6:49,29-05-18 7:18,43.204525,-77.701904,43.204525,-77.701904,0,Accident on Fox Meadow Rd at Gayla Dr.,248,Fox Meadow Rd,L,Rochester,Monroe,NY,14626-3138,US,US/Eastern,KROC,29-05-18 6:54,68,nan,81,30,10,North,3.5,nan,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,30-12-20 5:33,30-12-20 8:34,32.272064,-110.960287,32.27206,-110.961024,0.043,Incident on E PRINCE RD near N 1ST AVE Drive with caution.,727,E Prince Rd,R,Tucson,Pima,AZ,85719,US,US/Mountain,KDMA,30-12-20 5:58,33,25,76,27.24,10,SE,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3,18-11-19 4:14,18-11-19 5:48,37.614498,-77.444756,37.614498,-77.444756,0,Accident on I-95 Northbound at Exit 82 US-301 Chamberlayne Rd.,nan,I-95 S,R,Richmond,Henrico,VA,23227,US,US/Eastern,KOFP,18-11-19 3:54,41,37,76,29.69,10,VAR,6,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3,18-05-18 11:49,18-05-18 12:32,30.344162,-81.668091,nan,nan,0.649999976,Accident on exit ramp from I-95 Northbound at Exit 353D to W 8th St both ways.,nan,I-95 N,R,Jacksonville,Duval,FL,32209,US,US/Eastern,KJAX,18-05-18 11:56,80.1,nan,71,30,10,SSW,6.9,nan,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,23-11-20 20:05,23-11-20 22:42,37.73279,-120.995231,37.74247,-120.995421,0.669,NEG 1125,6342,McHenry Ave,R,Modesto,Stanislaus,CA,95356-9719,US,US/Pacific,KMOD,23-11-20 19:53,52,52,61,29.9,10,NW,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,26-12-20 1:09,26-12-20 2:50,38.396392,-122.713513,38.395462,-122.713522,0.064,Incident on SANTA ROSA AVE near BUTTERFLY LN Drive with caution.,3322,Santa Rosa Ave,L,Santa Rosa,Sonoma,CA,95407-7942,US,US/Pacific,KSTS,26-12-20 0:53,54,54,90,29.92,10,SW,8,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,26-02-20 8:05,26-02-20 8:38,33.844698,-117.251115,33.844698,-117.251115,0,At Ramona Expy/Cajalco Expy - Accident.,nan,Escondido Fwy N,R,Perris,Riverside,CA,92571,US,US/Pacific,KRIV,26-02-20 7:56,61,61,13,28.68,10,E,13,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,12-11-20 22:29,13-11-20 0:12,35.816359,-78.625689,35.81706,-78.625336,0.052,Incident on WAKE FOREST RD near CREEKSIDE DR Drive with caution.,2471,Wake Forest Rd,L,Raleigh,Wake,NC,27609-7835,US,US/Eastern,KRDU,12-11-20 22:34,60,60,96,29.57,2,NE,9,0,Light Drizzle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,30-10-20 3:16,31-10-20 5:23,33.668407,-117.309039,33.670227,-117.305589,0.235,[Notification] [CHP]-Problem changed from 1183-Trfc Collision-Unkn Inj to 1182-Trfc Collision-No Inj [Shared],1531,Franklin St,R,Lake Elsinore,Riverside,CA,92530,US,US/Pacific,KF70,30-10-20 3:15,50,50,47,28.58,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,20-10-20 23:31,21-10-20 1:49,44.157575,-93.848527,44.155744,-93.838445,0.516,Incident on US-14 EB near 610TH AVE Drive with caution.,21449,610th Ave,R,Eagle Lake,Blue Earth,MN,56024-4462,US,US/Central,KMKT,20-10-20 23:35,36,28,100,28.9,5,SW,10,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,19-07-18 19:33,19-07-18 20:03,34.046551,-82.068047,34.046551,-82.068047,0,Accident on Bruce Rd at US-25.,6826,Highway 25 S,L,Ninety Six,Greenwood,SC,29666-9294,US,US/Eastern,KGRD,19-07-18 19:56,75.9,nan,97,29.44,6,North,5.8,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,24-12-18 14:42,24-12-18 15:12,33.87344,-118.01044,33.87109,-118.00716,0.249,Ramp to Artesia Blvd/Knott Ave/Exit 117 - Accident.,nan,Artesia Blvd,R,Buena Park,Orange,CA,90621,US,US/Pacific,KFUL,24-12-18 14:53,64.9,nan,63,29.95,3,SSW,8.1,nan,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,18-09-20 13:12,18-09-20 22:22,28.566847,-81.20678,28.567025,-81.208415,0.1,Stationary traffic on FL-50 from FL-408/Challenger Pkwy/East West Expy (FL-50) to Rouse Rd (FL-50) due to accident.,11837,E Colonial Dr,L,Orlando,Orange,FL,32826-4702,US,US/Eastern,KORL,18-09-20 12:53,88,88,65,29.77,10,WNW,13,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,09-05-20 14:31,09-05-20 15:31,40.73681,-111.90444,40.73681,-111.90444,0,At 13th/Exit 305C/Exit 305A - Accident.,nan,I-15 N,R,Salt Lake City,Salt Lake,UT,84115,US,US/Mountain,KSLC,09-05-20 14:54,74,74,11,25.8,10,W,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,19-10-17 5:35,19-10-17 6:04,33.538704,-112.112434,33.538704,-112.112434,0,Right lane blocked due to accident on I-17 Black Canyon Fwy Northbound near Glendale Ave.,nan,Black Canyon Fwy S,R,Phoenix,Maricopa,AZ,85021,US,US/Mountain,KDVT,19-10-17 5:53,75.9,nan,24,29.76,10,East,5.8,nan,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Day
2,20-01-20 18:39,20-01-20 19:51,38.873189,-121.131638,38.873189,-121.131638,0,At Newcastle Rd - Accident.,nan,I-80 W,R,Newcastle,Placer,CA,95658,US,US/Pacific,KAUN,20-01-20 18:35,48,46,71,28.42,9,SSE,5,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
2,13-04-18 9:32,13-04-18 15:32,25.73254,-80.31895,25.72781,-80.31883,0.327,Ramp to SR-874 SB and SR-826 SB - Accident.,nan,Bird Rd,R,Miami,Miami-Dade,FL,33155,US,US/Eastern,KMIA,13-04-18 9:53,78.1,nan,56,30.15,10,East,12.7,nan,Scattered Clouds,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,12-10-20 1:00,13-10-20 0:45,47.784874,-122.316124,47.795255,-122.315423,0.718,Incident on I-5 HOV LN NB near MP 178 Drive with caution.,nan,I-5 N,R,Mountlake Terrace,Snohomish,WA,98043,US,US/Pacific,KPAE,12-10-20 0:53,57,57,83,29.11,10,SSW,17,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,25-10-20 1:30,25-10-20 3:06,43.626818,-111.943836,43.645014,-111.930271,1.429,Incident on US-20 EB near IONA RD Drive with caution.,nan,US-20 E,R,Rigby,Jefferson,ID,83442,US,US/Mountain,KRXE,25-10-20 1:53,19,6,50,25.11,10,N,14,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,07-11-17 19:33,07-11-17 20:17,40.698277,-73.518547,40.698277,-73.518547,0,Left lane blocked due to accident on Southern State Pkwy Eastbound at Exits 27N 27S Wantagh Pkwy.,nan,Wantagh Pkwy N,R,Wantagh,Nassau,NY,11793,US,US/Eastern,KFRG,07-11-17 19:53,43,36.8,93,30.16,10,North,11.5,0.08,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,10-10-20 0:45,10-10-20 2:02,34.819182,-91.56966,34.802822,-91.729,9.11,Incident on I-40 WB near I-40 Road closed. Take alternate route.,nan,I-40 W,R,Hazen,Prairie,AR,72064,US,US/Central,KSGT,10-10-20 0:42,66,66,94,29.6,10,ENE,15,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3,03-07-19 16:09,03-07-19 16:38,35.598431,-82.556229,35.598431,-82.556229,0,Right lane blocked due to accident on I-240 Westbound at Merrimon Ave.,nan,I-240 E,R,Asheville,Buncombe,NC,28801,US,US/Eastern,KAVL,03-07-19 15:54,87,87,46,27.75,10,SW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,05-02-19 7:50,05-02-19 8:20,39.62894,-75.96224,39.63549,-75.9499,0.797,At MD-272/Exit 100 - Accident. Lane blocked.,nan,I-95 N,R,North East,Cecil,MD,21901,US,US/Eastern,KAPG,05-02-19 7:54,35.6,nan,100,30.01,10,Calm,nan,nan,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,14-08-17 7:14,14-08-17 7:43,38.953869,-94.540146,38.953869,-94.540146,0,Accident on US-71 Northbound at County Hwy-8 Bannister Rd.,nan,E Bannister Rd,R,Kansas City,Jackson,MO,64137,US,US/Central,KLXT,14-08-17 6:53,66.9,nan,97,29.86,10,WSW,5.8,nan,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,11-09-18 8:51,11-09-18 12:51,45.258261,-121.188938,45.258219,-121.1889,0.003,At OR-216/Tygh Valley Rd/Old US-197 - Accident.,82754,Highway 197,R,Dufur,Wasco,OR,97021,US,US/Pacific,KDLS,11-09-18 8:53,61,nan,67,29.98,10,NW,11.5,nan,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,03-12-19 15:59,03-12-19 17:52,34.226744,-118.387688,34.226744,-118.387688,0,At Lankershim Blvd/Exit 152 - Accident.,nan,Golden State Fwy N,R,Sun Valley,Los Angeles,CA,91352,US,US/Pacific,KBUR,03-12-19 15:53,65,65,37,29.14,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,16-10-18 12:14,16-10-18 12:43,39.774231,-86.163261,39.774231,-86.163261,0,Accident on Senate Ave at Michigan St.,501,N Senate Ave,R,Indianapolis,Marion,IN,46204-1232,US,US/Eastern,KIND,16-10-18 11:54,46.9,nan,61,30.28,10,SW,9.2,nan,Mostly Cloudy,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
2,19-12-20 4:37,19-12-20 9:32,27.579,-82.459334,27.579071,-82.459671,0.021,Incident on SAWGRASS RD near ERIE RD Drive with caution.,10301,Erie Rd,R,Parrish,Manatee,FL,34219,US,US/Eastern,KSRQ,19-12-20 4:53,48,44,86,30.19,10,NE,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,21-10-20 8:00,21-10-20 11:04,41.591274,-73.764827,41.591526,-73.764741,0.018,Crash on Taconic State Parkway southbound area of Exit 41 - Beekman Rd. - CR 9 (East Fishkill) right shoulder of 2 lanes blocked,712,Taconic State Pkwy,L,Hopewell Junction,Dutchess,NY,12533,US,US/Eastern,KPOU,21-10-20 7:53,58,58,97,30.1,0.5,CALM,0,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,12-10-18 8:18,12-10-18 8:48,37.959278,-121.33287,37.959278,-121.33287,0,#1 lane blocked and right hand shoulder blocked due to accident on I-5 Southbound before Exit 474A Monte Diablo Ave.,nan,I-5 S,R,Stockton,San Joaquin,CA,95203,US,US/Pacific,KSCK,12-10-18 7:55,55,nan,83,29.91,9,West,4.6,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,28-09-17 15:23,28-09-17 16:07,32.902164,-117.222,32.902164,-117.222,0,#3 lane blocked due to accident on I-805 Southbound at I-5.,nan,I-805 S,R,San Diego,San Diego,CA,92121,US,US/Pacific,KNKX,28-09-17 14:55,82.9,nan,37,29.84,10,WNW,11.5,nan,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,30-01-20 18:57,30-01-20 21:29,33.469986,-117.136713,33.469986,-117.136713,0,At CA-79/Old Town Front St/Exit 58 - Accident.,nan,Escondido Fwy N,R,Temecula,Riverside,CA,92590,US,US/Pacific,KF70,30-01-20 18:55,57,57,44,28.69,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3,31-12-16 9:56,31-12-16 10:25,33.74226,-117.838837,nan,nan,0.01,Accident on I-5 Southbound at Exit 103C 1st St.,nan,Santa Ana Fwy S,R,Santa Ana,Orange,CA,92705,US,US/Pacific,KSNA,31-12-16 9:53,57.9,nan,84,29.99,10,SSW,5.8,nan,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,23-12-20 23:20,24-12-20 3:45,39.664547,-79.876078,39.655604,-79.887697,0.874,Incident on I-68 WB near MM 8 Drive with caution.,nan,I-68 W,R,Morgantown,Monongalia,WV,26508,US,US/Eastern,KMGW,23-12-20 22:53,50,50,39,28.65,10,S,8,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,27-09-19 21:53,27-09-19 23:07,33.952694,-118.369395,33.952694,-118.369395,0,At Century Blvd/Exit 46 - Accident.,nan,I-405 S,R,Inglewood,Los Angeles,CA,90301,US,US/Pacific,KLAX,27-09-19 21:53,69,69,75,29.7,10,SW,7,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3,23-04-17 21:52,23-04-17 22:22,32.747749,-117.193336,nan,nan,0.01,Accident on I-5 Southbound at Exit 19 Old Town Ave.,nan,I-5 N,R,San Diego,San Diego,CA,92110,US,US/Pacific,KSAN,23-04-17 21:51,63,nan,72,29.91,10,SSE,6.9,nan,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,25-10-19 3:59,25-10-19 6:12,34.498115,-117.738426,34.498115,-117.738426,0,At CA-18/Pearblossom Hwy - Accident.,nan,Pearblossom Hwy,R,Llano,Los Angeles,CA,93544,US,US/Pacific,KGXA,25-10-19 3:58,53,53,12,27.05,10,SE,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Night,Night,Night,Night
2,20-03-18 17:11,20-03-18 17:41,43.10043,-83.690498,43.10043,-83.690498,0,Accident on Dunkirk Ave near George St.,6365,George St,L,Mount Morris,Genesee,MI,48458-2546,US,US/Eastern,KFNT,20-03-18 16:53,36,25.6,50,29.92,10,ENE,18.4,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3,13-05-19 10:22,13-05-19 11:06,33.804455,-118.207397,33.804455,-118.207397,0,Accident on I-710 Southbound at Exits 3A 3B Willow St.,nan,W Willow St,R,Long Beach,Los Angeles,CA,90810,US,US/Pacific,KLGB,13-05-19 9:53,63,63,81,29.96,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,02-04-20 9:51,02-04-20 10:36,42.58069,-85.35675,42.58069,-85.35675,0,At W Schultz Rd - Accident.,4999,S M 43 Hwy,R,Hastings,Barry,MI,49058-9234,US,US/Eastern,KGRR,02-04-20 9:53,42,42,82,29.21,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,12-12-20 9:51,12-12-20 12:06,29.592522,-82.364577,29.602302,-82.373327,0.856,Incident on I-75 NB near MM 382 Drive with caution.,nan,I-75 N,R,Gainesville,Alachua,FL,32608,US,US/Eastern,KGNV,12-12-20 9:53,58,58,93,30.03,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
2,09-09-16 17:42,09-09-16 18:12,29.736753,-95.571785,29.736753,-95.571785,0,Slow traffic due to accident on Wilcrest Dr Northbound at FM-1093 Westheimer Rd.,11099,Westheimer Rd,L,Houston,Harris,TX,77042-3205,US,US/Central,KMCJ,09-09-16 17:55,80.6,nan,79,29.91,10,ENE,3.5,nan,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
